TNF,FAS,RIP1i,NFkBi,C8i,cIAPi,ATPi,C3i,ROSi,MOMPi,MPTi,fc:RIP1,fc:NFkB,fc:C8,fc:cIAP,fc:ATP,fc:C3,fc:ROS,fc:MOMP,fc:MPT
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.497352893477049,-6.441906704542239,1.5054910372311303,-7.588011853215088,0.0,3.46377839818619,-8.75049764209908,1.055927906886832,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-7.497352893477049,-6.441906704542239,1.5054910372311303,-7.588011853215088,-3.46377839818619,-5.694357887221452,1.1416182223944396,-8.911298351949162,1.1416182223944396
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.497352893477049,-6.441906704542239,1.5054910372311303,-7.588011853215088,0.8090899734283516,4.272868371614542,1.1416182223944396,1.055927906886832,-8.75049764209908
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0554461889348103,0.0,1.375991252944326,-1.1461051486728486,-9.158136285407641,-5.694357887221452,1.0048594109361946,0.9264281226000276,1.0048594109361946
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0554461889348103,0.0,1.375991252944326,-1.1461051486728486,-9.158136285407641,-5.694357887221452,-8.75049764209908,0.9264281226000276,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.18388466636280576,0.8715615225720046,1.2575431833689357,0.7924841240918961,-9.158136285407641,-5.694357887221452,0.7290870685524395,-8.911298351949162,0.5413785769788625
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0554461889348103,0.0,1.375991252944326,-1.1461051486728486,-9.158136285407641,-5.694357887221452,1.0048594109361946,0.9264281226000276,-8.75049764209908
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0554461889348103,0.0,1.375991252944326,-1.1461051486728486,0.0,-5.694357887221452,-8.75049764209908,0.9264281226000276,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.18388466636280576,0.8715615225720046,1.2575431833689357,0.7924841240918961,-0.6066450753221801,-5.694357887221452,0.7290870685524395,-8.911298351949162,0.5413785769788625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0554461889348103,0.0,1.375991252944326,-1.1461051486728486,0.8090899734283516,-5.694357887221452,1.0048594109361946,0.9264281226000276,-8.75049764209908
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.18388466636280576,0.8715615225720046,1.2575431833689357,0.7924841240918961,0.1776142298196186,-5.694357887221452,-8.75049764209908,-8.911298351949162,-0.2754179905615026
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0554461889348103,0.0,1.375991252944326,-1.1461051486728486,0.8090899734283516,4.143368587327737,-8.75049764209908,0.9264281226000276,-8.75049764209908
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.18388466636280576,0.8715615225720046,1.2575431833689357,0.7924841240918961,0.8090899734283516,-5.694357887221452,0.7290870685524395,-8.911298351949162,-8.75049764209908
